cid,contributor_code,collection_code,contribsys_id
001108434,UIU,IUIUC,uiuc2977415
001108434,UIU,UIUC,uiuc2977415
102406074,UIU,UIUC,uiuc2977462
010361236,UIU,UIUC,uiuc2977464
100858165,UIU,UIUC,uiuc2977579
001740366,UIU,UIUC,uiuc2977704
000045266,UIU,UIUC,uiuc2977789
007897678,UIU,UIUC,uiuc2977906
101724188,UIU,UIUC,uiuc2978033
101851075,UIU,UIUC,uiuc2978294
102300617,UIU,UIUC,uiuc2978363
102161828,UIU,UIUC,uiuc297837
102565337,UIU,IUIUC,uiuc2978482
102393714,UIU,UIUC,uiuc2978666
001431186,UIU,UIUC,uiuc2978727
102466274,UIU,UIUC,uiuc2978729
102294289,UIU,UIUC,uiuc2978926
012336061,UIU,UIUC,uiuc2978985
008607137,UIU,UIUC,uiuc2979054
100073481,UIU,UIUC,uiuc2979127
102314875,UIU,UIUC,uiuc2979136
001121655,UIU,UIUC,uiuc2979173
100074819,UIU,UIUC,uiuc2979198
001039219,UIU,UIUC,uiuc2979287
100390184,UIU,UIUC,uiuc2979705
102300067,UIU,UIUC,uiuc2979711
011396135,UIU,UIUC,uiuc2980018
102406174,UIU,UIUC,uiuc2980295
102451084,UIU,UIUC,uiuc2980430
102558550,UIU,UIUC,uiuc2980432
100949786,UIU,UIUC,uiuc2980496
102328816,UIU,UIUC,uiuc2980518
100803498,UIU,UIUC,uiuc2980600
102295539,UIU,UIUC,uiuc2980636
001611636,UIU,UIUC,uiuc2980820
002026096,UIU,UIUC,uiuc2980821
102437144,UIU,UIUC,uiuc2981238
102581550,UIU,UIUC,uiuc2981514
102300784,UIU,UIUC,uiuc2981762
001613206,UIU,UIUC,uiuc2981819
000008137,UIU,UIUC,uiuc2981821
102142097,UIU,UIUC,uiuc2981822
102435842,UIU,UIUC,uiuc2981825
000294542,UIU,UIUC,uiuc298185
006594549,UIU,UIUC,uiuc2982124
102224938,UIU,UIUC,uiuc2982263
102395030,UIU,IUIUC,uiuc2982290
101697897,UIU,UIUC,uiuc2983635
102502615,UIU,UIUC,uiuc298385
102502614,UIU,UIUC,uiuc298387
101719568,UIU,UIUC,uiuc298393
102558512,UIU,UIUC,uiuc298416
102119446,UIU,UIUC,uiuc298457
102289252,UIU,IUIUC,uiuc2985579
101737629,UIU,UIUC,uiuc2986506
001465305,UIU,UIUC,uiuc2986522
009492927,UIU,UIUC,uiuc2987800
100949774,UIU,UIUC,uiuc298804
102560413,UIU,UIUC,uiuc2988400
002943536,UIU,UIUC,uiuc298876
100642848,UIU,UIUC,uiuc2988865
100222521,UIU,UIUC,uiuc2992015
011414738,UIU,UIUC,uiuc2992854
007415271,UIU,UIUC,uiuc2992954
102315860,UIU,UIUC,uiuc299319
000902735,UIU,UIUC,uiuc2993669
102313581,UIU,UIUC,uiuc2993878
102589903,UIU,UIUC,uiuc2994307
102465148,UIU,UIUC,uiuc2994429
100764050,UIU,UIUC,uiuc2994595
100912762,UIU,UIUCL,uiuc2994650
010696179,UIU,UIUC,uiuc2994711
000549257,UIU,UIUC,uiuc2994720
102225364,UIU,UIUC,uiuc2994723
005459303,UIU,UIUC,uiuc2994724
102225365,UIU,UIUC,uiuc2994725
005459134,UIU,UIUC,uiuc2994726
102225459,UIU,UIUC,uiuc2994727
005459302,UIU,UIUC,uiuc2994728
004676485,UIU,UIUC,uiuc2995065
102393778,UIU,UIUC,uiuc2995149
100073326,UIU,UIUC,uiuc2995183
102296711,UIU,UIUC,uiuc2995184
102296712,UIU,UIUC,uiuc2995185
001622713,UIU,UIUC,uiuc2995186
102160226,UIU,UIUC,uiuc2995200
100075189,UIU,UIUC,uiuc2995204
002723153,UIU,UIUC,uiuc2995206
001744512,UIU,UIUC,uiuc2995208
101698540,UIU,UIUC,uiuc2995358
102272373,UIU,UIUC,uiuc2995361
001313147,UIU,UIUC,uiuc2995532
100074744,UIU,UIUC,uiuc2995547
102581533,UIU,UIUC,uiuc2995551
001628101,UIU,UIUC,uiuc2995612
100074838,UIU,UIUC,uiuc2995617
005706821,UIU,UIUC,uiuc2995735
101643693,UIU,UIUC,uiuc2995753
002029229,UIU,UIUC,uiuc2995974
100074799,UIU,UIUC,uiuc2996278
102405945,UIU,UIUC,uiuc2996319
101717652,UIU,UIUC,uiuc2996330
100074967,UIU,UIUC,uiuc2996504
100074534,UIU,UIUC,uiuc2996530
101739512,UIU,UIUC,uiuc2996563
011392736,UIU,UIUC,uiuc2996574
011396143,UIU,UIUC,uiuc2996658
102561122,UIU,IUIUC,uiuc2996760
102204115,UIU,UIUC,uiuc2996855
100074950,UIU,UIUC,uiuc2996861
011396144,UIU,UIUC,uiuc2997175
000500413,UIU,UIUC,uiuc2997738
102329838,UIU,UIUC,uiuc2997791
102436219,UIU,UIUC,uiuc2997793
100074805,UIU,UIUC,uiuc2999137
011424020,UIU,UIUC,uiuc2999230
009516289,UIU,UIUC,uiuc2999286
101738947,UIU,UIUC,uiuc2999549
100074244,UIU,UIUC,uiuc2999745
102502408,UIU,UIUC,uiuc2999779
001515692,UIU,UIUC,uiuc2999818
001611377,UIU,UIUC,uiuc3000073
011422018,UIU,UIUC,uiuc3000363
101739087,UIU,UIUC,uiuc3000379
001577440,UIU,UIUC,uiuc3000421
000963266,UIU,UIUC,uiuc3000465
102160127,UIU,UIUC,uiuc300059
101736352,UIU,UIUC,uiuc3000601
101647811,UIU,UIUC,uiuc3000643
100073500,UIU,UIUC,uiuc3000804
102406062,UIU,UIUC,uiuc3000831
001570245,UIU,UIUC,uiuc3000833
102160858,UIU,UIUC,uiuc3000846
009222254,UIU,UIUC,uiuc3000920
011433867,UIU,UIUC,uiuc3000923
006247195,UIU,UIUC,uiuc3000937
011422019,UIU,UIUC,uiuc3001102
007679993,UIU,UIUC,uiuc3001107
102296967,UIU,UIUC,uiuc3001155
101766400,UIU,UIUC,uiuc3001339
001431366,UIU,UIUC,uiuc3001398
012369682,UIU,UIUC,uiuc3001425
102296855,UIU,UIUC,uiuc3001458
011422020,UIU,UIUC,uiuc3001652
011422020,UIU,IUIUC,uiuc3001652
100785826,UIU,UIUC,uiuc3001667
100074990,UIU,UIUC,uiuc3001871
011396148,UIU,UIUC,uiuc3001872
001277879,UIU,UIUC,uiuc3002417
101720291,UIU,UIUC,uiuc3002619
011455772,UIU,UIUC,uiuc3002626
100857802,UIU,UIUC,uiuc3003559
001517417,UIU,UIUC,uiuc300419
001693277,UIU,UIUC,uiuc3004218
011396149,UIU,UIUC,uiuc3004560
102294335,UIU,UIUC,uiuc3005271
102300523,UIU,UIUC,uiuc3005272
000041551,UIU,UIUC,uiuc300605
100722166,UIU,UIUC,uiuc3006625
102273305,UIU,UIUC,uiuc3006979
001895008,UIU,UIUC,uiuc3006982
102298070,UIU,UIUC,uiuc3007031
001108834,UIU,UIUC,uiuc3007033
002026637,UIU,UIUC,uiuc3007037
011516695,UIU,UIUCL,uiuc3007503
102274315,UIU,UIUC,uiuc3007830
009062540,UIU,UIUC,uiuc3007832
101739606,UIU,UIUC,uiuc3007833
102315692,UIU,UIUC,uiuc3007844
101739505,UIU,UIUC,uiuc3007848
102313592,UIU,UIUC,uiuc3007849
102315844,UIU,UIUC,uiuc3007852
011422023,UIU,UIUC,uiuc3007853
011451103,UIU,UIUC,uiuc3009324
001178042,UIU,UIUC,uiuc3009476
000964075,UIU,UIUC,uiuc3009482
100075251,UIU,UIUC,uiuc3009484
100209458,UIU,UIUC,uiuc3011157
102478724,UIU,UIUC,uiuc3012217
003122061,UIU,UIUC,uiuc301238
101706719,UIU,UIUC,uiuc3012817
101706718,UIU,UIUC,uiuc3012821
008515020,UIU,UIUC,uiuc3012839
101706811,UIU,UIUC,uiuc3012841
101706730,UIU,UIUC,uiuc3012884
001571094,UIU,UIUC,uiuc3012965
102142738,UIU,UIUC,uiuc3012994
012409354,UIU,UIUC,uiuc3013031
101706706,UIU,UIUC,uiuc3013404
102300715,UIU,UIUC,uiuc3013483
102300373,UIU,UIUC,uiuc3014552
102300372,UIU,UIUC,uiuc3014554
008515062,UIU,UIUC,uiuc3014572
000133933,UIU,UIUC,uiuc301720
011396749,UIU,UIUC,uiuc3019122
011418191,UIU,UIUC,uiuc3019148
001760160,UIU,UIUC,uiuc3019487
101737534,UIU,UIUC,uiuc3019883
101794548,UIU,UIUC,uiuc3020297
011452094,UIU,UIUC,uiuc3020443
011414750,UIU,UIUC,uiuc3021053
102226035,UIU,UIUC,uiuc3021056
102477397,UIU,UIUC,uiuc3021219
001040769,UIU,UIUC,uiuc3021323
101700667,UIU,UIUC,uiuc3021341
102407128,UIU,UIUC,uiuc3021633
102406991,UIU,UIUC,uiuc3021638
101765080,UIU,UIUC,uiuc302180
000367404,UIU,UIUC,uiuc3022158
006202433,UIU,UIUC,uiuc3022209
011414751,UIU,UIUC,uiuc3022210
001129713,UIU,UIUC,uiuc3023635
100074427,UIU,UIUC,uiuc3023770
100074247,UIU,UIUC,uiuc3024041
011420605,UIU,UIUC,uiuc302417
102600146,UIU,UIUC,uiuc3024364
102425023,UIU,UIUC,uiuc3024799
100857470,UIU,UIUC,uiuc3024981
001132886,UIU,UIUC,uiuc3025224
101706646,UIU,UIUC,uiuc3025238
101704351,UIU,UIUC,uiuc3025302
100073333,UIU,UIUC,uiuc3026562
102395109,UIU,UIUC,uiuc3026813
102393767,UIU,UIUC,uiuc3027392
102273992,UIU,UIUC,uiuc3027470
101793890,UIU,UIUC,uiuc3027473
102295658,UIU,UIUC,uiuc3028202
102298822,UIU,UIUC,uiuc3028577
001620585,UIU,UIUC,uiuc3029504
101706687,UIU,UIUC,uiuc3029823
101737147,UIU,UIUC,uiuc3030004
008010580,UIU,UIUC,uiuc3030529
100074748,UIU,UIUC,uiuc3031424
102200302,UIU,IUIUC,uiuc3031939
102567554,UIU,UIUC,uiuc3031985
100074580,UIU,UIUC,uiuc3032314
006554567,UIU,UIUC,uiuc3032424
000425808,UIU,UIUC,uiuc30327
000952533,UIU,UIUC,uiuc3032801
000339450,UIU,UIUC,uiuc3032804
001495294,UIU,UIUC,uiuc3033922
001495295,UIU,UIUC,uiuc3033923
100569340,UIU,UIUC,uiuc3034311
102184916,UIU,UIUC,uiuc3034313
005765098,UIU,UIUC,uiuc3034720
001577518,UIU,UIUC,uiuc3035336
100817160,UIU,UIUC,uiuc30354
102143648,UIU,IUIUC,uiuc3035710
001255600,UIU,UIUC,uiuc3036870
009495258,UIU,UIUC,uiuc3036878
001687995,UIU,UIUC,uiuc30369
011396168,UIU,UIUC,uiuc3036946
011396169,UIU,UIUC,uiuc3036972
101644707,UIU,UIUC,uiuc3036996
011409160,UIU,UIUC,uiuc303705
100074859,UIU,UIUC,uiuc3037288
101738149,UIU,UIUC,uiuc3037611
102601018,UIU,UIUC,uiuc3037621
100950878,UIU,UIUC,uiuc3038371
101851305,UIU,UIUC,uiuc3038857
011396170,UIU,UIUC,uiuc3040216
011409161,UIU,UIUC,uiuc304079
100573072,UIU,UIUC,uiuc3041171
011422721,UIU,UIUC,uiuc3042956
010441214,UIU,UIUC,uiuc3043009
011418237,UIU,UIUC,uiuc3051952
011418226,UIU,UIUC,uiuc3051953
001687292,UIU,UIUC,uiuc3051968
001179438,UIU,UIUC,uiuc3052166
102299386,UIU,UIUC,uiuc3052183
101737144,UIU,UIUC,uiuc3052188
100075260,UIU,UIUC,uiuc3052200
100857642,UIU,UIUC,uiuc3052244
001166564,UIU,IUIUC,uiuc3052386
101762545,UIU,UIUC,uiuc3052605
100075099,UIU,UIUC,uiuc3052606
002243389,UIU,UIUC,uiuc3052813
012357740,UIU,UIUC,uiuc3052818
100074553,UIU,UIUC,uiuc3052850
101737572,UIU,UIUC,uiuc3052988
102465223,UIU,UIUC,uiuc3052996
100955746,UIU,UIUC,uiuc3053061
001173855,UIU,UIUC,uiuc3053062
011414754,UIU,UIUC,uiuc3053504
001172531,UIU,UIUC,uiuc3053611
102591144,UIU,UIUC,uiuc3053625
011606853,UIU,UIUC,uiuc3054033
102560533,UIU,UIUC,uiuc3054199
100074722,UIU,UIUC,uiuc3054409
102201059,UIU,IUIUC,uiuc3054684
102464718,UIU,UIUC,uiuc3054880
102406908,UIU,UIUC,uiuc3054894
000258755,UIU,UIUC,uiuc305541
102315528,UIU,UIUC,uiuc3055429
102576511,UIU,UIUC,uiuc3055771
102329632,UIU,UIUC,uiuc305581
001171002,UIU,UIUC,uiuc3055959
101698010,UIU,UIUC,uiuc3056892
000357171,UIU,UIUC,uiuc30576
101706810,UIU,UIUC,uiuc3058146
100222446,UIU,UIUC,uiuc3059054
011428121,UIU,UIUC,uiuc3059361
011414758,UIU,UIUC,uiuc3060410
001173112,UIU,UIUC,uiuc3060831
001171204,UIU,UIUC,uiuc3060893
007912313,UIU,UIUC,uiuc3061104
001767449,UIU,UIUC,uiuc3061144
100075096,UIU,UIUC,uiuc3061146
102601103,UIU,UIUC,uiuc3061149
011396176,UIU,UIUC,uiuc3061453
001767275,UIU,UIUC,uiuc3061530
003039305,UIU,UIUC,uiuc3061598
100570312,UIU,UIUC,uiuc3061692
102576046,UIU,UIUC,uiuc3061697
102601647,UIU,UIUC,uiuc3061706
002139093,UIU,UIUC,uiuc3061708
102271844,UIU,UIUC,uiuc3061720
101706779,UIU,UIUC,uiuc3062101
001687289,UIU,UIUC,uiuc3062292
001462790,UIU,UIUC,uiuc3062330
101735727,UIU,UIUC,uiuc3062334
102464937,UIU,UIUC,uiuc3062375
007423020,UIU,UIUC,uiuc3062412
100074477,UIU,UIUC,uiuc3062527
011455885,UIU,UIUC,uiuc3062578
001351242,UIU,UIUC,uiuc3062660
100075084,UIU,UIUC,uiuc3062661
102373043,UIU,IUIUC,uiuc3062677
000962889,UIU,UIUC,uiuc3062767
100598540,UIU,UIUC,uiuc3062781
100598541,UIU,UIUC,uiuc3062782
101766591,UIU,UIUC,uiuc3062783
100075826,UIU,UIUC,uiuc3062863
101851868,UIU,UIUC,uiuc3062864
102142949,UIU,UIUC,uiuc3062902
100230757,UIU,UIUC,uiuc3062929
001719718,UIU,UIUC,uiuc3062930
102273315,UIU,UIUC,uiuc3063113
002136755,UIU,UIUC,uiuc3063164
000956301,UIU,UIUC,uiuc3063186
102574624,UIU,UIUC,uiuc3063190
100605253,UIU,UIUC,uiuc3063215
101738040,UIU,UIUC,uiuc3063330
100963864,UIU,UIUC,uiuc3063456
102395673,UIU,UIUC,uiuc3063484
101683206,UIU,UIUC,uiuc3063511
011396179,UIU,UIUC,uiuc3063622
001178019,UIU,UIUC,uiuc3063624
000488027,UIU,UIUC,uiuc3063867
001742402,UIU,UIUC,uiuc3063910
102299481,UIU,UIUC,uiuc3064049
102576327,UIU,UIUC,uiuc3064182
102576328,UIU,UIUC,uiuc3064186
100075011,UIU,UIUC,uiuc3064190
002079741,UIU,UIUC,uiuc3064204
011475222,UIU,UIUC,uiuc3064292
001147702,UIU,UIUC,uiuc3064660
102294693,UIU,UIUC,uiuc3064683
001131680,UIU,UIUC,uiuc3064729
102299129,UIU,UIUC,uiuc3064749
102185208,UIU,UIUC,uiuc3064797
102204927,UIU,UIUC,uiuc3064799
102268065,UIU,IUIUC,uiuc3064844
011683928,UIU,UIUC,uiuc3064863
001628160,UIU,UIUC,uiuc3065120
102141468,UIU,UIUC,uiuc3065127
100073348,UIU,UIUC,uiuc3065129
100074845,UIU,UIUC,uiuc3065130
011422030,UIU,UIUC,uiuc3065132
101737304,UIU,UIUC,uiuc3065140
102314158,UIU,UIUC,uiuc3065235
003139128,UIU,UIUC,uiuc3065570
007704360,UIU,UIUC,uiuc3065604
102590243,UIU,UIUC,uiuc3065839
100785828,UIU,UIUC,uiuc3065894
007157339,UIU,UIUC,uiuc306643
011422031,UIU,UIUC,uiuc3066444
001675635,UIU,UIUC,uiuc3066817
102314845,UIU,UIUC,uiuc3066852
102477687,UIU,UIUC,uiuc3066958
011422032,UIU,UIUC,uiuc3067076
100074905,UIU,UIUC,uiuc3067092
100843256,UIU,UIUC,uiuc3067095
011324305,UIU,UIUC,uiuc306712
102488694,UIU,UIUC,uiuc3067266
100075216,UIU,UIUC,uiuc3067471
007417369,UIU,UIUC,uiuc3067516
102437355,UIU,UIUC,uiuc3067541
002025931,UIU,UIUC,uiuc3067657
100804774,UIU,UIUC,uiuc3067880
101735987,UIU,UIUC,uiuc3067982
102274233,UIU,UIUC,uiuc3067990
100804198,UIU,UIUC,uiuc3068272
101736919,UIU,UIUC,uiuc3068869
001626881,UIU,UIUC,uiuc3068931
100857720,UIU,UIUC,uiuc3069113
102295604,UIU,UIUC,uiuc3069644
102164249,UIU,UIUC,uiuc3069798
102437591,UIU,UIUC,uiuc3069869
102436440,UIU,UIUC,uiuc3069936
100963711,UIU,UIUC,uiuc3070008
102192936,UIU,UIUC,uiuc3070034
102192936,UIU,IUIUC,uiuc3070034
001495773,UIU,UIUC,uiuc3070190
101736509,UIU,UIUC,uiuc3070862
008718752,UIU,IUIUC,uiuc3070904
102294496,UIU,UIUC,uiuc3071286
102394660,UIU,UIUC,uiuc3071936
102294367,UIU,UIUC,uiuc3071940
001495190,UIU,UIUC,uiuc3072024
011422035,UIU,UIUC,uiuc3072073
002026897,UIU,UIUC,uiuc3072075
008466627,UIU,UIUC,uiuc3072108
101737200,UIU,UIUC,uiuc3072620
011420614,UIU,UIUC,uiuc307341
011396193,UIU,UIUC,uiuc3074699
100074602,UIU,UIUC,uiuc3075068
101683556,UIU,UIUC,uiuc3075075
011422036,UIU,UIUC,uiuc3075076
100409855,UIU,UIUC,uiuc3075603
001122087,UIU,UIUC,uiuc3075911
000315183,UIU,UIUC,uiuc3076647
011683957,UIU,UIUC,uiuc3077224
003210369,UIU,UIUC,uiuc3077245
100768023,UIU,UIUC,uiuc3077506
102193460,UIU,UIUC,uiuc3077566
102435793,UIU,UIUC,uiuc3077574
011422725,UIU,UIUC,uiuc3078624
001173131,UIU,UIUC,uiuc3078904
101736070,UIU,UIUC,uiuc3078919
008718818,UIU,IUIUC,uiuc3079257
008718923,UIU,IUIUC,uiuc3079320
008718923,UIU,UIUC,uiuc3079320
101707259,UIU,UIUC,uiuc3080006
101706938,UIU,UIUC,uiuc3080056
101706939,UIU,UIUC,uiuc3080057
102141176,UIU,UIUC,uiuc3080112
100670859,UIU,UIUC,uiuc3080217
102300774,UIU,UIUC,uiuc3080245
102223842,UIU,UIUC,uiuc3080364
001046469,UIU,UIUC,uiuc3081536
101707530,UIU,UIUC,uiuc3081560
008466762,UIU,UIUC,uiuc3081579
011612500,UIU,UIUC,uiuc3082671
011396197,UIU,UIUC,uiuc3086392
001687288,UIU,UIUC,uiuc3086431
102451688,UIU,UIUC,uiuc3086794
001177102,UIU,UIUC,uiuc3087111
002817230,UIU,UIUC,uiuc3087194
102427653,UIU,IUIUC,uiuc3087341
100196480,UIU,IUIUC,uiuc3087342
102273431,UIU,UIUC,uiuc3087352
001178998,UIU,UIUC,uiuc3087373
011400281,UIU,UIUC,uiuc3087732
102601100,UIU,UIUC,uiuc3087981
001450566,UIU,UIUC,uiuc3088178
100074648,UIU,UIUC,uiuc3088216
100074648,UIU,IUIUC,uiuc3088216
102184929,UIU,UIUC,uiuc3089011
102314386,UIU,UIUC,uiuc3089325
001131767,UIU,UIUC,uiuc3089331
102300755,UIU,UIUC,uiuc3089342
000971777,UIU,UIUC,uiuc3089922
102600910,UIU,UIUC,uiuc3089926
001623283,UIU,UIUC,uiuc3090120
100074994,UIU,UIUC,uiuc3090154
001483988,UIU,UIUC,uiuc3090540
011454546,UIU,UIUC,uiuc3090596
100678908,UIU,UIUC,uiuc3090711
102291019,UIU,UIUC,uiuc3090758
102491342,UIU,IUIUC,uiuc3090967
101737220,UIU,UIUC,uiuc3091262
003077006,UIU,UIUC,uiuc3091263
001626778,UIU,UIUC,uiuc3091346
100787044,UIU,UIUC,uiuc3091425
001119994,UIU,UIUC,uiuc3092128
102407073,UIU,UIUC,uiuc3092132
001761117,UIU,UIUC,uiuc3092178
100074268,UIU,UIUC,uiuc3092338
006204722,UIU,UIUC,uiuc3092339
000706996,UIU,UIUC,uiuc309519
100787255,UIU,UIUC,uiuc3095293
102449592,UIU,UIUC,uiuc3096810
102407449,UIU,UIUC,uiuc3097032
102292605,UIU,UIUC,uiuc3097110
000593406,UIU,UIUC,uiuc3097122
101706905,UIU,UIUC,uiuc3097624
101737137,UIU,UIUC,uiuc3099941
101737167,UIU,UIUC,uiuc3099963
102589897,UIU,UIUC,uiuc3100256
102274573,UIU,UIUC,uiuc3100291
001734351,UIU,UIUC,uiuc3100392
102589100,UIU,UIUC,uiuc310082
102574606,UIU,UIUC,uiuc310163
102160740,UIU,UIUC,uiuc310241
100074437,UIU,UIUC,uiuc3102553
102273301,UIU,UIUC,uiuc310454
100931947,UIU,UIUC,uiuc3105557
011414802,UIU,UIUC,uiuc3106406
011414807,UIU,UIUC,uiuc3106568
011414813,UIU,UIUC,uiuc3108404
100711726,UIU,UIUC,uiuc310867
102464840,UIU,UIUC,uiuc3108933
102477703,UIU,UIUC,uiuc3108942
102313554,UIU,UIUC,uiuc310896
001167980,UIU,IUIUC,uiuc3109133
001306832,UIU,UIUC,uiuc3109353
000955116,UIU,UIUC,uiuc3109405
102394129,UIU,UIUC,uiuc3109444
100075231,UIU,UIUC,uiuc3109788
101697849,UIU,UIUC,uiuc3109842
000542684,UIU,UIUC,uiuc3109959
000542684,UIU,IUIUC,uiuc3109959
102296664,UIU,UIUC,uiuc3110077
101764799,UIU,UIUC,uiuc3110098
101737104,UIU,UIUC,uiuc3110196
102395835,UIU,UIUC,uiuc3110197
100074494,UIU,UIUC,uiuc3110204
100949116,UIU,UIUC,uiuc3110429
102565490,UIU,UIUC,uiuc3110466
006670612,UIU,UIUC,uiuc3110467
001133188,UIU,UIUC,uiuc3110481
101737181,UIU,UIUC,uiuc3110597
001173858,UIU,UIUC,uiuc3110601
000952481,UIU,UIUC,uiuc3110747
011396208,UIU,UIUC,uiuc3110786
102315646,UIU,UIUC,uiuc3111002
101766641,UIU,UIUC,uiuc311103
011420619,UIU,UIUC,uiuc311138
100857114,UIU,UIUC,uiuc3111403
001889644,UIU,UIUC,uiuc3111436
010448414,UIU,UIUC,uiuc3111528
102161467,UIU,UIUC,uiuc3111571
101851425,UIU,UIUC,uiuc3111746
101707792,UIU,UIUC,uiuc3111806
006099060,UIU,UIUC,uiuc3111812
001622517,UIU,UIUC,uiuc3111817
011423931,UIU,UIUC,uiuc3112067
100606097,UIU,UIUC,uiuc3112074
100950243,UIU,UIUC,uiuc3112148
011422044,UIU,UIUC,uiuc3112161
001039229,UIU,UIUC,uiuc3112351
102601005,UIU,UIUC,uiuc3112384
100073352,UIU,UIUC,uiuc3112387
101685872,UIU,UIUC,uiuc311239
100642375,UIU,UIUC,uiuc3113132
001983831,UIU,UIUC,uiuc3113173
011389395,UIU,UIUC,uiuc311325
001622527,UIU,UIUC,uiuc3113544
011422654,UIU,UIUC,uiuc3113703
012370250,UIU,UIUC,uiuc3113961
100232862,UIU,UIUC,uiuc3113974
100233578,UIU,UIUC,uiuc3114080
100074025,UIU,UIUC,uiuc3114122
100409037,UIU,UIUC,uiuc3114138
001558334,UIU,UIUC,uiuc3114333
102143468,UIU,IUIUC,uiuc3114373
001562125,UIU,UIUC,uiuc3114417
102476523,UIU,UIUC,uiuc3114478
001516568,UIU,UIUC,uiuc3114552
101851340,UIU,UIUC,uiuc3114755
102427114,UIU,UIUC,uiuc3114760
007426529,UIU,UIUC,uiuc3115102
006670611,UIU,UIUC,uiuc3115483
100075289,UIU,UIUC,uiuc3115491
100075318,UIU,UIUC,uiuc3115493
008932132,UIU,UIUC,uiuc3115507
011422046,UIU,UIUC,uiuc3115513
011396213,UIU,UIUC,uiuc3115536
001974543,UIU,UIUC,uiuc3116151
102437525,UIU,UIUC,uiuc3116200
100149001,UIU,IUIUC,uiuc311633
100149001,UIU,UIUC,uiuc311633
101739202,UIU,UIUC,uiuc3116927
101738954,UIU,UIUC,uiuc3116937
102464158,UIU,UIUC,uiuc3117020
101736778,UIU,UIUC,uiuc3117428
101737088,UIU,UIUC,uiuc3118411
100074984,UIU,UIUC,uiuc3118425
100230919,UIU,UIUC,uiuc3118434
008932130,UIU,UIUC,uiuc3118440
102226142,UIU,UIUC,uiuc3118465
101851439,UIU,UIUC,uiuc311848
102289260,UIU,IUIUC,uiuc3121543
004905984,UIU,UIUC,uiuc3122500
102274297,UIU,UIUC,uiuc3123173
001299500,UIU,UIUC,uiuc3123382
001539941,UIU,UIUC,uiuc3123451
000277593,UIU,UIUC,uiuc3123687
000262509,UIU,UIUC,uiuc3124070
011423952,UIU,UIUC,uiuc3124073
102558636,UIU,UIUC,uiuc312459
001298176,UIU,UIUC,uiuc3124689
009906353,UIU,UIUC,uiuc312510
001540432,UIU,UIUC,uiuc3125116
001541365,UIU,UIUC,uiuc3125139
001302462,UIU,UIUC,uiuc3125141
001536067,UIU,UIUC,uiuc3125167
101737212,UIU,UIUC,uiuc3125226
100075114,UIU,UIUC,uiuc3125838
100075114,UIU,UIUC,uiuc3125839
011388931,UIU,UIUC,uiuc3125857
011396215,UIU,UIUC,uiuc3125885
100074794,UIU,UIUC,uiuc312645
102574631,UIU,UIUC,uiuc312663
001541387,UIU,UIUC,uiuc3126734
001538925,UIU,UIUC,uiuc3126737
001285941,UIU,UIUCL,uiuc3126765
100857210,UIU,UIUC,uiuc3126885
100858292,UIU,UIUC,uiuc3127267
002132335,UIU,UIUC,uiuc3127399
008718324,UIU,IUIUC,uiuc3127416
102576092,UIU,UIUC,uiuc3127567
101706184,UIU,UIUC,uiuc3128229
101705473,UIU,UIUC,uiuc3128276
101706177,UIU,UIUC,uiuc3128348
101705831,UIU,UIUC,uiuc3128431
102300238,UIU,UIUC,uiuc3128443
101705885,UIU,UIUC,uiuc3128614
102300342,UIU,UIUC,uiuc3128707
100642849,UIU,UIUC,uiuc3128794
101707084,UIU,UIUC,uiuc3128880
102142005,UIU,UIUC,uiuc312955
102559071,UIU,UIUC,uiuc3129553
101705159,UIU,UIUC,uiuc3129714
101706398,UIU,UIUC,uiuc3129723
101706006,UIU,UIUC,uiuc3129738
101706151,UIU,UIUC,uiuc3129841
002888742,UIU,UIUC,uiuc3130440
001544255,UIU,UIUC,uiuc3133300
001543443,UIU,UIUC,uiuc3133750
102257541,UIU,UIUC,uiuc3134060
001192876,UIU,UIUC,uiuc3134416
001324123,UIU,UIUC,uiuc3134722
001577515,UIU,UIUC,uiuc3134763
102226522,UIU,UIUC,uiuc3135123
101654337,UIU,UIUC,uiuc3135553
001120245,UIU,UIUC,uiuc3135558
102313614,UIU,UIUC,uiuc3135578
102313527,UIU,UIUC,uiuc3135579
011396221,UIU,UIUC,uiuc3135610
102183992,UIU,UIUC,uiuc3135758
100075527,UIU,UIUC,uiuc3135805
010362285,UIU,UIUC,uiuc3135957
102140887,UIU,UIUC,uiuc3135990
100950150,UIU,UIUC,uiuc3136245
001313533,UIU,UIUC,uiuc3136270
101737126,UIU,UIUC,uiuc3136586
100074548,UIU,UIUC,uiuc3136646
003607671,UIU,UIUC,uiuc3136647
101737046,UIU,UIUC,uiuc3136739
101081276,UIU,UIUC,uiuc3136812
100804596,UIU,UIUC,uiuc3136881
100075018,UIU,UIUC,uiuc3136886
001483914,UIU,UIUC,uiuc3137289
011396223,UIU,UIUC,uiuc3137335
100075923,UIU,UIUC,uiuc3137381
100204955,UIU,UIUC,uiuc3137731
010439753,UIU,UIUC,uiuc3137748
001122759,UIU,UIUC,uiuc3137795
101739539,UIU,UIUC,uiuc3138370
101737921,UIU,UIUC,uiuc3138776
100075734,UIU,UIUC,uiuc3139666
102327846,UIU,UIUC,uiuc3140156
100412164,UIU,UIUC,uiuc3140302
101877492,UIU,UIUC,uiuc3140793
